"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S700","2019-07-26 18:00:00","507.000","47.000","1.000","25.500","0.950","951.500","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","23.000",""
"C0T9G0","2019-07-26 18:00:00","605.000","61.000","0.800","25.000","0.990","942.400","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","23.300",""
"C0U520","2019-07-26 18:00:00","517.000","0.000","0.000","25.300","0.990","951.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","22.200",""
"C0E750","2019-07-26 18:00:00","62.000","238.000","2.400","31.500","0.660","997.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.900",""
"C0R400","2019-07-26 18:00:00","15.000","0.000","0.000","29.200","-99.000","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","25.500",""
"C0G660","2019-07-26 18:00:00","27.000","246.000","1.500","31.300","0.720","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","26.600",""
"C0W140","2019-07-26 18:00:00","21.000","192.000","2.700","29.400","0.780","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.900",""
"C0U720","2019-07-26 18:00:00","1260.000","67.000","1.100","22.300","0.990","884.100","-99.000","1.500","-99.000","-99.000","-99.000","28.800","","20.000",""
"C0X150","2019-07-26 18:00:00","18.000","269.000","1.700","30.900","0.800","1004.900","-99.000","0.500","-99.000","-99.000","-99.000","33.300","","26.500",""
"C0Z050","2019-07-26 18:00:00","830.000","0.000","0.000","24.400","0.890","918.400","-99.000","0.500","-99.000","-99.000","-99.000","27.500","","20.600",""
"C0I490","2019-07-26 18:00:00","1601.000","19.000","0.300","18.500","0.990","840.100","-99.000","4.000","-99.000","-99.000","-99.000","26.200","","17.500",""
"C0I090","2019-07-26 18:00:00","910.000","0.000","0.100","22.300","1.000","909.300","-99.000","1.000","-99.000","-99.000","-99.000","28.100","","21.200",""
"C0X240","2019-07-26 18:00:00","394.000","178.000","1.100","25.400","0.960","963.600","-99.000","3.500","-99.000","-99.000","-99.000","31.800","","22.700",""
"C0S990","2019-07-26 18:00:00","409.000","0.000","0.100","27.100","0.850","961.500","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","24.900",""
"C0E850","2019-07-26 18:00:00","104.000","254.000","2.100","30.600","0.730","993.700","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.600",""
"C0T9B0","2019-07-26 18:00:00","558.000","241.000","0.700","24.900","0.970","946.500","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","23.100",""
"C0G650","2019-07-26 18:00:00","34.000","291.000","0.300","31.900","0.670","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","26.900",""
"C0K580","2019-07-26 18:00:00","26.000","170.000","1.600","30.200","0.680","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.700",""
"C0X050","2019-07-26 18:00:00","25.000","269.000","1.700","30.400","0.780","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","26.100",""
"CM0100","2019-07-26 18:00:00","25.000","232.000","3.000","31.100","0.690","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.800",""
"C0AC70","2019-07-26 18:00:00","71.000","0.000","0.000","28.700","0.810","998.300","-99.000","53.000","-99.000","-99.000","-99.000","36.100","","26.200",""
"CM0130","2019-07-26 18:00:00","11.000","245.000","3.100","30.100","0.770","1005.300","-99.000","3.500","-99.000","-99.000","-99.000","31.100","","27.000",""
"C0W110","2019-07-26 18:00:00","16.000","195.000","5.500","-99.000","-99.000","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R100","2019-07-26 18:00:00","1006.000","0.000","0.000","22.500","0.980","899.200","-99.000","0.500","-99.000","-99.000","-99.000","26.400","","19.400",""
"C0C700","2019-07-26 18:00:00","151.000","84.000","2.100","30.100","0.680","989.500","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","27.300",""
"C0W130","2019-07-26 18:00:00","18.000","198.000","3.400","28.600","0.860","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","27.600",""
"C0F9R0","2019-07-26 18:00:00","20.000","235.000","1.700","30.600","0.970","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.700",""
"C0V660","2019-07-26 18:00:00","25.000","261.000","1.500","30.700","0.810","1003.800","-99.000","1.000","-99.000","-99.000","-99.000","33.000","","27.100",""
"C0C590","2019-07-26 18:00:00","72.000","225.000","2.700","30.400","0.710","997.000","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.600",""
"C0I520","2019-07-26 18:00:00","3860.000","-99.000","-99.000","6.200","0.920","642.800","-99.000","-99.000","-99.000","-99.000","-99.000","11.800","","6.200",""
"C0E530","2019-07-26 18:00:00","341.000","235.000","1.500","28.400","0.780","968.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.200",""
"C0M790","2019-07-26 18:00:00","15.000","107.000","1.100","29.600","0.720","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","27.200",""
"C0R130","2019-07-26 18:00:00","1040.000","264.000","1.100","22.000","0.990","893.200","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","20.300",""
"C0AH30","2019-07-26 18:00:00","755.000","161.000","3.100","24.700","0.940","923.600","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","22.700",""
"C0U940","2019-07-26 18:00:00","25.000","320.000","1.200","29.800","0.780","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","25.300",""
"C0K291","2019-07-26 18:00:00","8.000","235.000","2.000","30.500","0.810","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.200",""
"C0D480","2019-07-26 18:00:00","223.000","0.000","0.000","29.600","0.780","980.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.800",""
"C0F0C0","2019-07-26 18:00:00","983.000","181.000","4.100","20.600","0.990","900.700","-99.000","48.500","-99.000","-99.000","-99.000","28.500","","20.400",""
"C0U860","2019-07-26 18:00:00","5.000","43.000","0.400","30.200","0.790","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.800",""
"C0UA50","2019-07-26 18:00:00","808.000","0.000","0.200","24.000","0.990","918.900","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","22.000",""
"C0T960","2019-07-26 18:00:00","120.000","47.000","1.000","29.000","0.820","992.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.400",""
"C0SA80","2019-07-26 18:00:00","136.000","0.000","0.200","29.500","0.710","990.400","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.600",""
"C0F9Q0","2019-07-26 18:00:00","149.000","233.000","1.800","30.000","0.810","988.400","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.400",""
"C0F9X0","2019-07-26 18:00:00","166.000","254.000","1.900","29.500","0.770","988.000","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.600",""
"C0F0D0","2019-07-26 18:00:00","3171.000","170.000","0.800","10.800","0.990","698.300","-99.000","43.000","-99.000","-99.000","-99.000","17.600","","8.500",""
"C0S730","2019-07-26 18:00:00","110.000","28.000","3.000","28.700","0.850","993.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.300",""
"C0T790","2019-07-26 18:00:00","2830.000","304.000","0.500","12.200","0.990","727.200","-99.000","27.500","-99.000","-99.000","-99.000","19.600","","10.500",""
"C0M830","2019-07-26 18:00:00","540.000","170.000","0.300","24.400","0.990","948.600","-99.000","0.500","-99.000","-99.000","-99.000","30.600","","23.200",""
"C0V750","2019-07-26 18:00:00","50.000","273.000","2.400","30.700","0.990","1001.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.800",""
"C0K530","2019-07-26 18:00:00","12.000","224.000","3.300","30.200","0.820","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.000",""
"C0G850","2019-07-26 18:00:00","62.000","158.000","3.200","31.400","0.670","998.300","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","28.400",""
"C0V360","2019-07-26 18:00:00","94.000","95.000","0.600","27.700","0.930","995.600","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","24.100",""
"C0K510","2019-07-26 18:00:00","10.000","228.000","2.300","30.700","0.760","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.000",""
"C0R380","2019-07-26 18:00:00","2.000","97.000","1.000","27.000","-99.000","1006.200","-99.000","1.500","-99.000","-99.000","-99.000","34.300","","25.600",""
"C0D650","2019-07-26 18:00:00","97.000","251.000","2.600","30.500","0.740","995.200","-99.000","0.000","7.900","262.000","","32.700","","27.300",""
"C0V630","2019-07-26 18:00:00","19.000","288.000","0.900","30.400","0.760","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.400",""
"C0U910","2019-07-26 18:00:00","17.000","291.000","4.100","30.200","0.750","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.600",""
"C0U600","2019-07-26 18:00:00","10.000","54.000","0.800","30.000","0.810","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.200",""
"C0G820","2019-07-26 18:00:00","29.000","261.000","2.200","31.800","0.730","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","26.800",""
"C0R590","2019-07-26 18:00:00","72.000","133.000","1.300","28.500","0.950","997.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.000",""
"C0A9E0","2019-07-26 18:00:00","26.000","162.000","1.000","30.400","0.680","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","27.900",""
"C0R480","2019-07-26 18:00:00","57.000","54.000","0.400","28.800","0.860","999.500","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.000",""
"C0X300","2019-07-26 18:00:00","70.000","54.000","0.300","26.800","0.940","998.100","-99.000","1.000","-99.000","-99.000","-99.000","33.100","","24.600",""
"C0U970","2019-07-26 18:00:00","7.000","41.000","1.700","29.900","0.790","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.100",""
"C0I110","2019-07-26 18:00:00","161.000","39.000","2.200","27.800","0.990","988.900","-99.000","0.000","9.400","179.000","","34.100","","25.300",""
"C0V370","2019-07-26 18:00:00","74.000","258.000","0.500","28.500","0.900","998.000","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.000",""
"C0C690","2019-07-26 18:00:00","242.000","158.000","0.800","28.300","0.720","979.400","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.800",""
"C0A540","2019-07-26 18:00:00","401.000","0.000","0.000","26.400","0.850","958.600","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","22.200",""
"C0H950","2019-07-26 18:00:00","192.000","0.000","0.200","25.400","0.990","986.000","-99.000","29.000","-99.000","-99.000","-99.000","34.100","","24.300",""
"C0R360","2019-07-26 18:00:00","20.000","295.000","1.800","29.500","-99.000","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.400",""
"C0O960","2019-07-26 18:00:00","112.000","225.000","1.300","27.800","0.840","993.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.500",""
"C0AH10","2019-07-26 18:00:00","30.000","187.000","0.600","29.500","0.820","1001.300","-99.000","28.500","-99.000","-99.000","-99.000","35.300","","27.300",""
"C0X210","2019-07-26 18:00:00","38.000","92.000","1.800","28.700","0.840","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.800",""
"C0D430","2019-07-26 18:00:00","87.000","0.000","0.200","30.700","0.750","995.000","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","24.200",""
"C0AD30","2019-07-26 18:00:00","20.000","173.000","2.300","30.700","0.660","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","28.700",""
"C0R240","2019-07-26 18:00:00","87.000","0.000","0.000","27.400","0.990","996.200","-99.000","1.500","-99.000","-99.000","-99.000","33.200","","25.200",""
"C0U960","2019-07-26 18:00:00","1885.000","176.000","0.600","18.000","0.960","812.600","-99.000","7.500","-99.000","-99.000","-99.000","25.000","","13.600",""
"C0T9E0","2019-07-26 18:00:00","415.000","101.000","1.200","25.800","0.890","961.700","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","23.700",""
"C0D550","2019-07-26 18:00:00","1956.000","0.000","0.000","17.200","0.960","809.500","-99.000","19.000","-99.000","-99.000","-99.000","23.600","","16.000",""
"C0C630","2019-07-26 18:00:00","209.000","162.000","2.300","28.400","0.670","982.900","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.600",""
"C0A560","2019-07-26 18:00:00","405.000","0.000","0.000","23.900","1.000","961.100","-99.000","2.000","-99.000","-99.000","-99.000","34.000","","21.400",""
"C0X190","2019-07-26 18:00:00","10.000","248.000","1.700","30.500","0.860","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.800",""
"C0S950","2019-07-26 18:00:00","415.000","62.000","0.700","27.500","0.850","959.500","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","23.700",""
"C0A880","2019-07-26 18:00:00","6.000","184.000","1.300","29.000","0.810","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.300",""
"C0I530","2019-07-26 18:00:00","3014.000","14.000","1.800","10.900","0.940","702.300","-99.000","31.500","-99.000","-99.000","-99.000","13.700","","9.700",""
"C0M670","2019-07-26 18:00:00","43.000","162.000","0.900","29.500","0.730","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.900",""
"C0Z061","2019-07-26 18:00:00","174.000","354.000","0.600","30.600","0.740","989.100","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","24.300",""
"C0M730","2019-07-26 18:00:00","40.000","115.000","0.900","27.500","0.920","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","26.400",""
"C0U750","2019-07-26 18:00:00","398.000","184.000","2.400","25.000","1.000","962.800","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","23.500",""
"C0A650","2019-07-26 18:00:00","287.000","255.000","0.900","27.800","0.890","974.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","22.900",""
"C0K400","2019-07-26 18:00:00","65.000","129.000","1.100","29.400","0.750","999.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.600",""
"C0I370","2019-07-26 18:00:00","671.000","102.000","1.100","23.200","0.980","934.900","-99.000","16.000","-99.000","-99.000","-99.000","31.800","","22.700",""
"C0S750","2019-07-26 18:00:00","2280.000","266.000","1.100","14.200","1.000","772.800","-99.000","14.500","-99.000","-99.000","-99.000","21.200","","13.400",""
"C0R650","2019-07-26 18:00:00","29.000","47.000","1.700","29.800","0.840","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.600",""
"C0E740","2019-07-26 18:00:00","27.000","241.000","1.000","31.600","0.700","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.900",""
"C0AI20","2019-07-26 18:00:00","25.000","282.000","1.400","30.100","0.730","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.300",""
"C0E550","2019-07-26 18:00:00","84.000","252.000","1.400","30.600","0.730","997.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.200",""
"C0X060","2019-07-26 18:00:00","19.000","266.000","1.900","30.200","0.790","1005.300","-99.000","3.500","-99.000","-99.000","-99.000","33.400","","26.200",""
"C0R510","2019-07-26 18:00:00","31.000","20.000","1.800","30.900","0.740","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.200",""
"C0AC60","2019-07-26 18:00:00","55.000","84.000","0.400","29.800","0.810","999.800","-99.000","0.000","-99.000","-99.000","-99.000","36.000","","26.000",""
"C0UA70","2019-07-26 18:00:00","547.000","194.000","2.300","24.800","0.990","947.100","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","23.000",""
"C0G740","2019-07-26 18:00:00","24.000","216.000","2.400","30.700","0.740","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.900",""
"C0F9N0","2019-07-26 18:00:00","75.000","112.000","2.400","29.700","0.730","998.000","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","27.700",""
"C0F9T0","2019-07-26 18:00:00","111.000","280.000","1.100","31.300","0.710","994.000","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","28.200",""
"C0S710","2019-07-26 18:00:00","382.000","195.000","0.300","27.100","0.860","964.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.100",""
"C0M680","2019-07-26 18:00:00","37.000","262.000","0.600","30.600","0.780","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.700",""
"C0X220","2019-07-26 18:00:00","26.000","75.000","1.800","29.900","0.770","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.500",""
"C0R560","2019-07-26 18:00:00","22.000","296.000","1.700","30.500","0.740","1003.900","-99.000","1.000","-99.000","-99.000","-99.000","32.900","","26.900",""
"C0F9P0","2019-07-26 18:00:00","26.000","231.000","1.900","30.800","0.790","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","28.500",""
"C0O970","2019-07-26 18:00:00","71.000","104.000","1.400","28.400","0.960","998.300","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","24.800",""
"C0F0B0","2019-07-26 18:00:00","311.000","121.000","1.200","27.600","0.940","971.800","-99.000","2.500","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0R620","2019-07-26 18:00:00","34.000","271.000","2.800","29.500","0.820","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.100",""
"C0C660","2019-07-26 18:00:00","176.000","244.000","1.700","30.700","0.700","986.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.200",""
"C0SA10","2019-07-26 18:00:00","411.000","109.000","0.800","26.700","0.920","960.900","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.000",""
"C0M740","2019-07-26 18:00:00","15.000","265.000","1.600","30.000","0.830","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.700",""
"C0K460","2019-07-26 18:00:00","60.000","156.000","2.600","29.400","0.700","998.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.900",""
"C0X100","2019-07-26 18:00:00","10.000","244.000","2.400","31.200","0.760","1002.900","-99.000","10.500","-99.000","-99.000","-99.000","32.600","","27.000",""
"C0K560","2019-07-26 18:00:00","117.000","68.000","0.500","28.000","0.720","993.900","-99.000","0.500","-99.000","-99.000","-99.000","34.300","","25.100",""
"C0R150","2019-07-26 18:00:00","105.000","98.000","0.500","26.600","0.990","993.600","-99.000","11.500","-99.000","-99.000","-99.000","36.000","","25.800",""
"C0S690","2019-07-26 18:00:00","522.000","21.000","0.600","25.600","0.920","948.500","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","23.200",""
"C0U870","2019-07-26 18:00:00","474.000","353.000","0.500","25.500","0.910","955.000","-99.000","1.000","-99.000","-99.000","-99.000","30.300","","23.700",""
"C0A520","2019-07-26 18:00:00","48.000","0.000","0.000","29.600","0.810","1001.200","-99.000","1.000","-99.000","-99.000","-99.000","36.100","","26.300",""
"C0X130","2019-07-26 18:00:00","27.000","308.000","1.300","31.300","0.780","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.200",""
"C0V400","2019-07-26 18:00:00","56.000","293.000","1.800","30.400","0.770","998.800","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.300",""
"C0UA40","2019-07-26 18:00:00","1121.000","195.000","2.600","21.900","0.990","886.200","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","21.100",""
"C0G720","2019-07-26 18:00:00","50.000","156.000","3.000","30.600","0.650","999.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.500",""
"C0G890","2019-07-26 18:00:00","24.000","238.000","2.700","30.900","0.830","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","28.500",""
"C0I540","2019-07-26 18:00:00","3344.000","315.000","1.100","9.300","0.990","683.900","-99.000","-99.000","-99.000","-99.000","-99.000","13.000","","8.900",""
"C0K390","2019-07-26 18:00:00","31.000","169.000","2.200","29.300","0.730","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","27.000",""
"C0T9A0","2019-07-26 18:00:00","498.000","0.000","0.000","25.300","0.990","952.000","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.100",""
"C0AH40","2019-07-26 18:00:00","426.000","0.000","0.200","28.300","0.800","959.200","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.300",""
"C0X280","2019-07-26 18:00:00","22.000","278.000","2.400","30.100","0.790","1003.700","-99.000","1.000","-99.000","-99.000","-99.000","32.100","","26.700",""
"C0V620","2019-07-26 18:00:00","18.000","269.000","1.900","30.300","0.820","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.500",""
"C0H960","2019-07-26 18:00:00","120.000","170.000","0.700","29.600","0.810","991.300","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","26.400",""
"C0M530","2019-07-26 18:00:00","1385.000","110.000","0.500","19.600","0.990","865.500","-99.000","2.500","-99.000","-99.000","-99.000","23.400","","18.500",""
"C0R170","2019-07-26 18:00:00","26.000","33.000","0.700","29.500","1.000","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.900",""
"C0I420","2019-07-26 18:00:00","305.000","49.000","1.600","24.200","0.960","973.600","-99.000","4.500","-99.000","-99.000","-99.000","34.100","","24.200",""
"C0A640","2019-07-26 18:00:00","241.000","0.000","0.100","27.300","0.820","981.600","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","23.800",""
"C0F9M0","2019-07-26 18:00:00","230.000","248.000","1.300","30.000","0.720","980.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.500",""
"C0AC40","2019-07-26 18:00:00","1079.000","223.000","1.800","22.900","0.990","889.900","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","19.900",""
"C0AI00","2019-07-26 18:00:00","188.000","0.000","0.000","29.600","0.750","985.400","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","26.100",""
"C0T9M0","2019-07-26 18:00:00","92.000","4.000","0.400","28.800","0.870","997.100","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.700",""
"C0K430","2019-07-26 18:00:00","30.000","211.000","3.300","30.200","0.770","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.800",""
"C0Z170","2019-07-26 18:00:00","199.000","352.000","1.600","30.700","0.700","985.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.100",""
"C0Z100","2019-07-26 18:00:00","36.000","0.000","0.100","29.200","0.850","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.500",""
"C0U710","2019-07-26 18:00:00","1942.000","279.000","0.300","17.300","0.990","806.900","-99.000","0.500","-99.000","-99.000","-99.000","21.700","","15.500",""
"C0SA30","2019-07-26 18:00:00","92.000","16.000","1.300","28.500","0.850","996.400","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.400",""
"C0V500","2019-07-26 18:00:00","6.000","297.000","0.500","30.700","0.840","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","28.200",""
"CM0160","2019-07-26 18:00:00","196.000","324.000","0.400","25.400","0.940","989.700","-99.000","2.000","-99.000","-99.000","-99.000","35.900","","24.700",""
"C0V350","2019-07-26 18:00:00","36.000","66.000","0.600","29.800","0.810","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.500",""
"C0W120","2019-07-26 18:00:00","58.000","190.000","5.200","27.300","0.910","999.400","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","26.300",""
"C0R470","2019-07-26 18:00:00","103.000","46.000","1.200","28.000","0.990","995.100","-99.000","3.000","-99.000","-99.000","-99.000","34.500","","26.200",""
"C0M770","2019-07-26 18:00:00","164.000","145.000","1.600","27.500","0.920","987.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.300",""
"C0S930","2019-07-26 18:00:00","248.000","291.000","1.500","28.700","0.710","978.500","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.800",""
"C0A9B0","2019-07-26 18:00:00","7.000","0.000","0.000","31.300","0.640","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","35.700","","28.200",""
"C0F9Y0","2019-07-26 18:00:00","3313.000","224.000","1.200","10.800","1.000","686.900","-99.000","1.000","-99.000","-99.000","-99.000","15.700","","9.000",""
"C0E790","2019-07-26 18:00:00","344.000","287.000","0.300","28.800","0.850","967.600","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.300",""
"C0O810","2019-07-26 18:00:00","161.000","26.000","0.700","25.400","0.990","991.100","-99.000","8.500","-99.000","-99.000","-99.000","34.200","","24.800",""
"C0G880","2019-07-26 18:00:00","92.000","101.000","2.300","28.300","0.730","997.100","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.700",""
"C0X270","2019-07-26 18:00:00","33.000","276.000","0.700","29.700","0.820","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","25.400",""
"C0R260","2019-07-26 18:00:00","76.000","73.000","0.400","26.800","0.990","997.500","-99.000","33.000","-99.000","-99.000","-99.000","32.000","","25.900",""
"C0U950","2019-07-26 18:00:00","1012.000","138.000","2.700","21.800","1.000","899.000","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","21.300",""
"C0O860","2019-07-26 18:00:00","38.000","103.000","1.500","29.400","0.830","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.600",""
"C0S980","2019-07-26 18:00:00","901.000","0.000","0.000","24.800","0.910","908.000","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","21.900",""
"C0X110","2019-07-26 18:00:00","20.000","275.000","0.600","31.200","0.760","1003.900","-99.000","1.500","-99.000","-99.000","-99.000","32.800","","28.000",""
"C0V310","2019-07-26 18:00:00","46.000","68.000","1.800","28.900","0.820","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.500",""
"C0G620","2019-07-26 18:00:00","110.000","130.000","1.400","29.100","0.830","994.900","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","25.600",""
"C0AD50","2019-07-26 18:00:00","84.000","118.000","2.100","29.200","0.940","997.200","-99.000","0.000","-99.000","-99.000","-99.000","35.600","","26.500",""
"C0A9A0","2019-07-26 18:00:00","24.000","200.000","1.500","30.100","0.730","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","27.700",""
"C0O830","2019-07-26 18:00:00","127.000","0.000","0.100","27.300","0.960","992.100","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","24.700",""
"C0S760","2019-07-26 18:00:00","1621.000","7.000","1.400","18.500","1.000","837.000","-99.000","13.500","-99.000","-99.000","-99.000","23.100","","17.400",""
"C0X160","2019-07-26 18:00:00","26.000","244.000","1.800","30.800","0.750","1003.100","-99.000","3.000","-99.000","-99.000","-99.000","32.400","","27.200",""
"C0C490","2019-07-26 18:00:00","157.000","158.000","1.600","30.900","0.680","988.400","-99.000","0.000","-99.000","-99.000","-99.000","36.700","","26.800",""
"C0F970","2019-07-26 18:00:00","145.000","132.000","1.000","29.100","0.690","989.300","-99.000","1.000","-99.000","-99.000","-99.000","33.900","","26.500",""
"C0M690","2019-07-26 18:00:00","33.000","62.000","2.500","28.000","0.770","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.800",""
"C0V690","2019-07-26 18:00:00","30.000","302.000","2.100","30.200","0.800","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.900",""
